,Code,age,sex,settlement,population.total,population.ed,population.not.ed,year,addressCod,addressCode,Pername
987,IR.SB,9,پسر,شهر,14452,13223,1229,1390,11,11,سیستان و بلوچستان
988,IR.SM,9,پسر,شهر,3428,3261,167,1390,20,20,سمنان
989,IR.TH,9,پسر,شهر,68965,66022,2943,1390,23,23,تهران
990,IR.WA,9,پسر,شهر,14881,14374,507,1390,4,04,آذربایجان غربی
991,IR.YA,9,پسر,شهر,7114,6741,373,1390,21,21,یزد
992,IR.ZA,9,پسر,شهر,4379,4287,92,1390,19,19,زنجان
993,IR.AL,10,پسر,شهر,15509,14972,537,1390,30,30,البرز
994,IR.AR,10,پسر,شهر,5997,5867,130,1390,24,24,اردبیل
995,IR.BK,10,پسر,شهر,9501,9203,298,1390,5,05,کرمانشاه
996,IR.BS,10,پسر,شهر,4995,4734,261,1390,18,18,بوشهر
997,IR.CM,10,پسر,شهر,3975,3876,99,1390,14,14,چهارمحال و بختیاری
998,IR.EA,10,پسر,شهر,18933,18352,581,1390,3,03,آذربایجان شرقی
999,IR.ES,10,پسر,شهر,29867,28903,964,1390,10,10,اصفهان
1000,IR.FA,10,پسر,شهر,22700,21696,1004,1390,7,07,فارس
1001,IR.GI,10,پسر,شهر,10394,10079,315,1390,1,01,گیلان
1002,IR.GO,10,پسر,شهر,6690,6490,200,1390,27,27,گلستان
1003,IR.HD,10,پسر,شهر,7312,7128,184,1390,13,13,همدان
1004,IR.HG,10,پسر,شهر,6389,5957,432,1390,22,22,هرمزگان
1005,IR.IL,10,پسر,شهر,2632,2567,65,1390,16,16,ایلام
1006,IR.KB,10,پسر,شهر,2745,2676,69,1390,17,17,کهگیلویه و بویراحمد
1007,IR.KD,10,پسر,شهر,7023,6791,232,1390,12,12,کردستان
1008,IR.KE,10,پسر,شهر,14436,13466,970,1390,8,08,کرمان
1009,IR.KJ,10,پسر,شهر,3042,2970,72,1390,29,29,خراسان جنوبی
1010,IR.KS,10,پسر,شهر,3273,3194,79,1390,28,28,خراسان شمالی
1011,IR.KV,10,پسر,شهر,35019,33792,1227,1390,9,09,خراسان رضوی
1012,IR.KZ,10,پسر,شهر,25558,24607,951,1390,6,06,خوزستان
1013,IR.LO,10,پسر,شهر,8009,7684,325,1390,15,15,لرستان
1014,IR.MK,10,پسر,شهر,7556,7377,179,1390,0,00,مرکزی
1015,IR.MN,10,پسر,شهر,12082,11662,420,1390,2,02,مازندران
1016,IR.QM,10,پسر,شهر,8726,8500,226,1390,25,25,قم
1017,IR.QZ,10,پسر,شهر,6481,5982,499,1390,26,26,قزوین
1018,IR.SB,10,پسر,شهر,13301,12187,1114,1390,11,11,سیستان و بلوچستان
1019,IR.SM,10,پسر,شهر,3523,3368,155,1390,20,20,سمنان
1020,IR.TH,10,پسر,شهر,79768,76073,3695,1390,23,23,تهران
1021,IR.WA,10,پسر,شهر,16039,15468,571,1390,4,04,آذربایجان غربی
1022,IR.YA,10,پسر,شهر,7080,6647,433,1390,21,21,یزد
1023,IR.ZA,10,پسر,شهر,4749,4665,84,1390,19,19,زنجان
1024,IR.AL,11,پسر,شهر,14846,14355,491,1390,30,30,البرز
1025,IR.AR,11,پسر,شهر,5891,5769,122,1390,24,24,اردبیل
1026,IR.BK,11,پسر,شهر,9123,8844,279,1390,5,05,کرمانشاه
1027,IR.BS,11,پسر,شهر,4839,4630,209,1390,18,18,بوشهر
1028,IR.CM,11,پسر,شهر,3969,3875,94,1390,14,14,چهارمحال و بختیاری
1029,IR.EA,11,پسر,شهر,18135,17629,506,1390,3,03,آذربایجان شرقی
1030,IR.ES,11,پسر,شهر,29358,28355,1003,1390,10,10,اصفهان
1031,IR.FA,11,پسر,شهر,22114,21168,946,1390,7,07,فارس
1032,IR.GI,11,پسر,شهر,10262,9969,293,1390,1,01,گیلان
1033,IR.GO,11,پسر,شهر,6898,6664,234,1390,27,27,گلستان
1034,IR.HD,11,پسر,شهر,7241,7036,205,1390,13,13,همدان
1035,IR.HG,11,پسر,شهر,5952,5629,323,1390,22,22,هرمزگان
1036,IR.IL,11,پسر,شهر,2517,2443,74,1390,16,16,ایلام
1037,IR.KB,11,پسر,شهر,2704,2644,60,1390,17,17,کهگیلویه و بویراحمد
1038,IR.KD,11,پسر,شهر,7046,6815,231,1390,12,12,کردستان
1039,IR.KE,11,پسر,شهر,13792,12981,811,1390,8,08,کرمان
1040,IR.KJ,11,پسر,شهر,3467,3389,78,1390,29,29,خراسان جنوبی
1041,IR.KS,11,پسر,شهر,3765,3693,72,1390,28,28,خراسان شمالی
1042,IR.KV,11,پسر,شهر,34489,33291,1198,1390,9,09,خراسان رضوی
1043,IR.KZ,11,پسر,شهر,24704,23805,899,1390,6,06,خوزستان
1044,IR.LO,11,پسر,شهر,7754,7505,249,1390,15,15,لرستان
1045,IR.MK,11,پسر,شهر,7469,7300,169,1390,0,00,مرکزی
1046,IR.MN,11,پسر,شهر,11854,11521,333,1390,2,02,مازندران
1047,IR.QM,11,پسر,شهر,8534,8359,175,1390,25,25,قم
1048,IR.QZ,11,پسر,شهر,6224,5782,442,1390,26,26,قزوین
1049,IR.SB,11,پسر,شهر,12844,11714,1130,1390,11,11,سیستان و بلوچستان
1050,IR.SM,11,پسر,شهر,3654,3478,176,1390,20,20,سمنان
1051,IR.TH,11,پسر,شهر,74826,71961,2865,1390,23,23,تهران
1052,IR.WA,11,پسر,شهر,15448,14956,492,1390,4,04,آذربایجان غربی
1053,IR.YA,11,پسر,شهر,6793,6444,349,1390,21,21,یزد
1054,IR.ZA,11,پسر,شهر,4536,4462,74,1390,19,19,زنجان
1055,IR.AL,12,پسر,شهر,14780,14252,528,1390,30,30,البرز
1056,IR.AR,12,پسر,شهر,6117,5940,177,1390,24,24,اردبیل
1057,IR.BK,12,پسر,شهر,9337,9070,267,1390,5,05,کرمانشاه
1058,IR.BS,12,پسر,شهر,5068,4789,279,1390,18,18,بوشهر
1059,IR.CM,12,پسر,شهر,3975,3859,116,1390,14,14,چهارمحال و بختیاری
1060,IR.EA,12,پسر,شهر,18087,17583,504,1390,3,03,آذربایجان شرقی
1061,IR.ES,12,پسر,شهر,29605,28497,1108,1390,10,10,اصفهان
1062,IR.FA,12,پسر,شهر,23168,22093,1075,1390,7,07,فارس
1063,IR.GI,12,پسر,شهر,9953,9656,297,1390,1,01,گیلان
1064,IR.GO,12,پسر,شهر,6865,6564,301,1390,27,27,گلستان
1065,IR.HD,12,پسر,شهر,7520,7323,197,1390,13,13,همدان
1066,IR.HG,12,پسر,شهر,6406,5965,441,1390,22,22,هرمزگان
1067,IR.IL,12,پسر,شهر,2500,2432,68,1390,16,16,ایلام
1068,IR.KB,12,پسر,شهر,2917,2851,66,1390,17,17,کهگیلویه و بویراحمد
1069,IR.KD,12,پسر,شهر,7263,6973,290,1390,12,12,کردستان
1070,IR.KE,12,پسر,شهر,14082,13136,946,1390,8,08,کرمان
1071,IR.KJ,12,پسر,شهر,3491,3370,121,1390,29,29,خراسان جنوبی
1072,IR.KS,12,پسر,شهر,4073,3994,79,1390,28,28,خراسان شمالی
1073,IR.KV,12,پسر,شهر,35694,34140,1554,1390,9,09,خراسان رضوی
1074,IR.KZ,12,پسر,شهر,25638,24569,1069,1390,6,06,خوزستان
1075,IR.LO,12,پسر,شهر,8182,7870,312,1390,15,15,لرستان
1076,IR.MK,12,پسر,شهر,7708,7497,211,1390,0,00,مرکزی
1077,IR.MN,12,پسر,شهر,11646,11279,367,1390,2,02,مازندران
1078,IR.QM,12,پسر,شهر,8661,8380,281,1390,25,25,قم
1079,IR.QZ,12,پسر,شهر,6309,5821,488,1390,26,26,قزوین
1080,IR.SB,12,پسر,شهر,13474,11954,1520,1390,11,11,سیستان و بلوچستان
1081,IR.SM,12,پسر,شهر,3482,3320,162,1390,20,20,سمنان
1082,IR.TH,12,پسر,شهر,76146,73090,3056,1390,23,23,تهران
1083,IR.WA,12,پسر,شهر,15827,15237,590,1390,4,04,آذربایجان غربی
1084,IR.YA,12,پسر,شهر,7169,6720,449,1390,21,21,یزد
1085,IR.ZA,12,پسر,شهر,4468,4377,91,1390,19,19,زنجان
1086,IR.AL,13,پسر,شهر,14878,14268,610,1390,30,30,البرز
1087,IR.AR,13,پسر,شهر,6205,5962,243,1390,24,24,اردبیل
1088,IR.BK,13,پسر,شهر,9644,9296,348,1390,5,05,کرمانشاه
1089,IR.BS,13,پسر,شهر,4850,4567,283,1390,18,18,بوشهر
1090,IR.CM,13,پسر,شهر,3976,3880,96,1390,14,14,چهارمحال و بختیاری
1091,IR.EA,13,پسر,شهر,18080,17475,605,1390,3,03,آذربایجان شرقی
1092,IR.ES,13,پسر,شهر,28864,27568,1296,1390,10,10,اصفهان
1093,IR.FA,13,پسر,شهر,22447,21203,1244,1390,7,07,فارس
1094,IR.GI,13,پسر,شهر,10113,9795,318,1390,1,01,گیلان
1095,IR.GO,13,پسر,شهر,6790,6418,372,1390,27,27,گلستان
1096,IR.HD,13,پسر,شهر,7488,7244,244,1390,13,13,همدان
1097,IR.HG,13,پسر,شهر,6296,5904,392,1390,22,22,هرمزگان
1098,IR.IL,13,پسر,شهر,2432,2354,78,1390,16,16,ایلام
1099,IR.KB,13,پسر,شهر,2811,2749,62,1390,17,17,کهگیلویه و بویراحمد
1100,IR.KD,13,پسر,شهر,7343,6929,414,1390,12,12,کردستان
1101,IR.KE,13,پسر,شهر,13847,12785,1062,1390,8,08,کرمان
1102,IR.KJ,13,پسر,شهر,3414,3276,138,1390,29,29,خراسان جنوبی
1103,IR.KS,13,پسر,شهر,3890,3781,109,1390,28,28,خراسان شمالی
1104,IR.KV,13,پسر,شهر,34909,32822,2087,1390,9,09,خراسان رضوی
1105,IR.KZ,13,پسر,شهر,25657,24314,1343,1390,6,06,خوزستان
1106,IR.LO,13,پسر,شهر,8113,7751,362,1390,15,15,لرستان
1107,IR.MK,13,پسر,شهر,7657,7393,264,1390,0,00,مرکزی
1108,IR.MN,13,پسر,شهر,11661,11264,397,1390,2,02,مازندران
1109,IR.QM,13,پسر,شهر,8760,8377,383,1390,25,25,قم
1110,IR.QZ,13,پسر,شهر,6176,5665,511,1390,26,26,قزوین
1111,IR.SB,13,پسر,شهر,13293,11529,1764,1390,11,11,سیستان و بلوچستان
1112,IR.SM,13,پسر,شهر,3340,3157,183,1390,20,20,سمنان
1113,IR.TH,13,پسر,شهر,74662,71268,3394,1390,23,23,تهران
1114,IR.WA,13,پسر,شهر,15812,15013,799,1390,4,04,آذربایجان غربی
1115,IR.YA,13,پسر,شهر,6698,6247,451,1390,21,21,یزد
1116,IR.ZA,13,پسر,شهر,4550,4467,83,1390,19,19,زنجان
1117,IR.AL,14,پسر,شهر,14829,13975,854,1390,30,30,البرز
1118,IR.AR,14,پسر,شهر,6540,6133,407,1390,24,24,اردبیل
1119,IR.BK,14,پسر,شهر,10591,10055,536,1390,5,05,کرمانشاه
1120,IR.BS,14,پسر,شهر,4989,4595,394,1390,18,18,بوشهر
1121,IR.CM,14,پسر,شهر,4232,4031,201,1390,14,14,چهارمحال و بختیاری
1122,IR.EA,14,پسر,شهر,17806,16877,929,1390,3,03,آذربایجان شرقی
1123,IR.ES,14,پسر,شهر,28821,27016,1805,1390,10,10,اصفهان
1124,IR.FA,14,پسر,شهر,23065,21410,1655,1390,7,07,فارس
1125,IR.GI,14,پسر,شهر,10571,10077,494,1390,1,01,گیلان
1126,IR.GO,14,پسر,شهر,7085,6501,584,1390,27,27,گلستان
1127,IR.HD,14,پسر,شهر,8045,7654,391,1390,13,13,همدان
1128,IR.HG,14,پسر,شهر,6444,5867,577,1390,22,22,هرمزگان
1129,IR.IL,14,پسر,شهر,2708,2616,92,1390,16,16,ایلام
1130,IR.KB,14,پسر,شهر,3112,3019,93,1390,17,17,کهگیلویه و بویراحمد
1131,IR.KD,14,پسر,شهر,7884,7251,633,1390,12,12,کردستان
1132,IR.KE,14,پسر,شهر,14114,12839,1275,1390,8,08,کرمان
1133,IR.KJ,14,پسر,شهر,3892,3724,168,1390,29,29,خراسان جنوبی
1134,IR.KS,14,پسر,شهر,4234,4026,208,1390,28,28,خراسان شمالی
1135,IR.KV,14,پسر,شهر,35712,32256,3456,1390,9,09,خراسان رضوی
1136,IR.KZ,14,پسر,شهر,25538,23527,2011,1390,6,06,خوزستان
1137,IR.LO,14,پسر,شهر,8643,8143,500,1390,15,15,لرستان
1138,IR.MK,14,پسر,شهر,7882,7488,394,1390,0,00,مرکزی
1139,IR.MN,14,پسر,شهر,11109,10582,527,1390,2,02,مازندران
1140,IR.QM,14,پسر,شهر,8713,8015,698,1390,25,25,قم
1141,IR.QZ,14,پسر,شهر,6459,5855,604,1390,26,26,قزوین
1142,IR.SB,14,پسر,شهر,13286,11000,2286,1390,11,11,سیستان و بلوچستان
1143,IR.SM,14,پسر,شهر,3382,3154,228,1390,20,20,سمنان
1144,IR.TH,14,پسر,شهر,74227,69672,4555,1390,23,23,تهران
1145,IR.WA,14,پسر,شهر,16038,14878,1160,1390,4,04,آذربایجان غربی
1146,IR.YA,14,پسر,شهر,6681,6053,628,1390,21,21,یزد
1147,IR.ZA,14,پسر,شهر,4837,4704,133,1390,19,19,زنجان
1148,IR.AL,15,پسر,شهر,14605,13253,1352,1390,30,30,البرز
1149,IR.AR,15,پسر,شهر,6533,5864,669,1390,24,24,اردبیل
1150,IR.BK,15,پسر,شهر,10837,9845,992,1390,5,05,کرمانشاه
1151,IR.BS,15,پسر,شهر,5215,4444,771,1390,18,18,بوشهر
1152,IR.CM,15,پسر,شهر,4282,3968,314,1390,14,14,چهارمحال و بختیاری
1153,IR.EA,15,پسر,شهر,18063,16534,1529,1390,3,03,آذربایجان شرقی
1154,IR.ES,15,پسر,شهر,28774,25586,3188,1390,10,10,اصفهان
1155,IR.FA,15,پسر,شهر,23871,21190,2681,1390,7,07,فارس
1156,IR.GI,15,پسر,شهر,10298,9359,939,1390,1,01,گیلان
1157,IR.GO,15,پسر,شهر,7341,6366,975,1390,27,27,گلستان
1158,IR.HD,15,پسر,شهر,8345,7680,665,1390,13,13,همدان
1159,IR.HG,15,پسر,شهر,6931,6067,864,1390,22,22,هرمزگان
1160,IR.IL,15,پسر,شهر,2789,2597,192,1390,16,16,ایلام
1161,IR.KB,15,پسر,شهر,3288,3133,155,1390,17,17,کهگیلویه و بویراحمد
1162,IR.KD,15,پسر,شهر,8112,6933,1179,1390,12,12,کردستان
1163,IR.KE,15,پسر,شهر,15369,13354,2015,1390,8,08,کرمان
1164,IR.KJ,15,پسر,شهر,3950,3665,285,1390,29,29,خراسان جنوبی
1165,IR.KS,15,پسر,شهر,4354,3964,390,1390,28,28,خراسان شمالی
1166,IR.KV,15,پسر,شهر,36425,30564,5861,1390,9,09,خراسان رضوی
1167,IR.KZ,15,پسر,شهر,26578,23256,3322,1390,6,06,خوزستان
1168,IR.LO,15,پسر,شهر,8920,8116,804,1390,15,15,لرستان
1169,IR.MK,15,پسر,شهر,7709,7021,688,1390,0,00,مرکزی
1170,IR.MN,15,پسر,شهر,11372,10380,992,1390,2,02,مازندران
1171,IR.QM,15,پسر,شهر,9297,8026,1271,1390,25,25,قم
1172,IR.QZ,15,پسر,شهر,6598,5708,890,1390,26,26,قزوین
1173,IR.SB,15,پسر,شهر,12908,9763,3145,1390,11,11,سیستان و بلوچستان
1174,IR.SM,15,پسر,شهر,3320,2960,360,1390,20,20,سمنان
1175,IR.TH,15,پسر,شهر,73908,65697,8211,1390,23,23,تهران
1176,IR.WA,15,پسر,شهر,15533,13623,1910,1390,4,04,آذربایجان غربی
1177,IR.YA,15,پسر,شهر,6513,5564,949,1390,21,21,یزد
1178,IR.ZA,15,پسر,شهر,5119,4805,314,1390,19,19,زنجان
1179,IR.AL,16,پسر,شهر,15513,13254,2259,1390,30,30,البرز
1180,IR.AR,16,پسر,شهر,7311,6247,1064,1390,24,24,اردبیل
1181,IR.BK,16,پسر,شهر,12176,10507,1669,1390,5,05,کرمانشاه
1182,IR.BS,16,پسر,شهر,5678,4647,1031,1390,18,18,بوشهر
1183,IR.CM,16,پسر,شهر,4500,3913,587,1390,14,14,چهارمحال و بختیاری
1184,IR.EA,16,پسر,شهر,18784,16276,2508,1390,3,03,آذربایجان شرقی
1185,IR.ES,16,پسر,شهر,30161,25358,4803,1390,10,10,اصفهان
1186,IR.FA,16,پسر,شهر,25578,21650,3928,1390,7,07,فارس
1187,IR.GI,16,پسر,شهر,10878,9525,1353,1390,1,01,گیلان
1188,IR.GO,16,پسر,شهر,7782,6390,1392,1390,27,27,گلستان
1189,IR.HD,16,پسر,شهر,8808,7740,1068,1390,13,13,همدان
1190,IR.HG,16,پسر,شهر,7384,6158,1226,1390,22,22,هرمزگان
1191,IR.IL,16,پسر,شهر,3091,2828,263,1390,16,16,ایلام
1192,IR.KB,16,پسر,شهر,3678,3460,218,1390,17,17,کهگیلویه و بویراحمد
1193,IR.KD,16,پسر,شهر,9361,7361,2000,1390,12,12,کردستان
1194,IR.KE,16,پسر,شهر,14914,12293,2621,1390,8,08,کرمان
1195,IR.KJ,16,پسر,شهر,4049,3591,458,1390,29,29,خراسان جنوبی
1196,IR.KS,16,پسر,شهر,4686,4048,638,1390,28,28,خراسان شمالی
1197,IR.KV,16,پسر,شهر,37170,28593,8577,1390,9,09,خراسان رضوی
1198,IR.KZ,16,پسر,شهر,29541,24166,5375,1390,6,06,خوزستان
1199,IR.LO,16,پسر,شهر,9985,8643,1342,1390,15,15,لرستان
1200,IR.MK,16,پسر,شهر,8393,7193,1200,1390,0,00,مرکزی
1201,IR.MN,16,پسر,شهر,11865,10418,1447,1390,2,02,مازندران
1202,IR.QM,16,پسر,شهر,9249,7251,1998,1390,25,25,قم
1203,IR.QZ,16,پسر,شهر,7117,5860,1257,1390,26,26,قزوین
1204,IR.SB,16,پسر,شهر,13200,9392,3808,1390,11,11,سیستان و بلوچستان
1205,IR.SM,16,پسر,شهر,3521,3021,500,1390,20,20,سمنان
1206,IR.TH,16,پسر,شهر,76188,64239,11949,1390,23,23,تهران
1207,IR.WA,16,پسر,شهر,16900,13743,3157,1390,4,04,آذربایجان غربی
1208,IR.YA,16,پسر,شهر,6778,5469,1309,1390,21,21,یزد
1209,IR.ZA,16,پسر,شهر,5430,4905,525,1390,19,19,زنجان
1210,IR.AL,17,پسر,شهر,16214,11608,4606,1390,30,30,البرز
1211,IR.AR,17,پسر,شهر,7462,5142,2320,1390,24,24,اردبیل
1212,IR.BK,17,پسر,شهر,13137,9502,3635,1390,5,05,کرمانشاه
1213,IR.BS,17,پسر,شهر,6055,4136,1919,1390,18,18,بوشهر
1214,IR.CM,17,پسر,شهر,4581,3396,1185,1390,14,14,چهارمحال و بختیاری
1215,IR.EA,17,پسر,شهر,19580,14245,5335,1390,3,03,آذربایجان شرقی
1216,IR.ES,17,پسر,شهر,32199,22826,9373,1390,10,10,اصفهان
1217,IR.FA,17,پسر,شهر,26576,18946,7630,1390,7,07,فارس
1218,IR.GI,17,پسر,شهر,11821,8567,3254,1390,1,01,گیلان
1219,IR.GO,17,پسر,شهر,7961,5456,2505,1390,27,27,گلستان
1220,IR.HD,17,پسر,شهر,9123,6528,2595,1390,13,13,همدان
1221,IR.HG,17,پسر,شهر,7415,4920,2495,1390,22,22,هرمزگان
1222,IR.IL,17,پسر,شهر,3435,2671,764,1390,16,16,ایلام
1223,IR.KB,17,پسر,شهر,3762,3007,755,1390,17,17,کهگیلویه و بویراحمد
1224,IR.KD,17,پسر,شهر,9769,6425,3344,1390,12,12,کردستان
1225,IR.KE,17,پسر,شهر,15784,10971,4813,1390,8,08,کرمان
1226,IR.KJ,17,پسر,شهر,3929,2952,977,1390,29,29,خراسان جنوبی
1227,IR.KS,17,پسر,شهر,4665,3453,1212,1390,28,28,خراسان شمالی
1228,IR.KV,17,پسر,شهر,37707,23904,13803,1390,9,09,خراسان رضوی
1229,IR.KZ,17,پسر,شهر,31232,21414,9818,1390,6,06,خوزستان
1230,IR.LO,17,پسر,شهر,10502,7477,3025,1390,15,15,لرستان
1231,IR.MK,17,پسر,شهر,9033,6355,2678,1390,0,00,مرکزی
1232,IR.MN,17,پسر,شهر,12830,9699,3131,1390,2,02,مازندران
1233,IR.QM,17,پسر,شهر,9822,6690,3132,1390,25,25,قم
1234,IR.QZ,17,پسر,شهر,7567,5294,2273,1390,26,26,قزوین
1235,IR.SB,17,پسر,شهر,13550,7935,5615,1390,11,11,سیستان و بلوچستان
1236,IR.SM,17,پسر,شهر,3702,2746,956,1390,20,20,سمنان
1237,IR.TH,17,پسر,شهر,80036,56863,23173,1390,23,23,تهران
1238,IR.WA,17,پسر,شهر,17942,12358,5584,1390,4,04,آذربایجان غربی
1239,IR.YA,17,پسر,شهر,7056,4925,2131,1390,21,21,یزد
1240,IR.ZA,17,پسر,شهر,5756,4388,1368,1390,19,19,زنجان
1241,IR.AL,18,پسر,شهر,17311,9684,7627,1390,30,30,البرز
1242,IR.AR,18,پسر,شهر,7833,4190,3643,1390,24,24,اردبیل
1243,IR.BK,18,پسر,شهر,13434,7194,6240,1390,5,05,کرمانشاه
1244,IR.BS,18,پسر,شهر,6560,3359,3201,1390,18,18,بوشهر
1245,IR.CM,18,پسر,شهر,4949,2825,2124,1390,14,14,چهارمحال و بختیاری
1246,IR.EA,18,پسر,شهر,20882,12122,8760,1390,3,03,آذربایجان شرقی
1247,IR.ES,18,پسر,شهر,34318,19818,14500,1390,10,10,اصفهان
1248,IR.FA,18,پسر,شهر,28344,15682,12662,1390,7,07,فارس
1249,IR.GI,18,پسر,شهر,13019,7577,5442,1390,1,01,گیلان
1250,IR.GO,18,پسر,شهر,8415,4497,3918,1390,27,27,گلستان
1251,IR.HD,18,پسر,شهر,9785,5467,4318,1390,13,13,همدان
1252,IR.HG,18,پسر,شهر,7464,3490,3974,1390,22,22,هرمزگان
1253,IR.IL,18,پسر,شهر,3775,2203,1572,1390,16,16,ایلام
1254,IR.KB,18,پسر,شهر,3904,2366,1538,1390,17,17,کهگیلویه و بویراحمد
1255,IR.KD,18,پسر,شهر,9613,4513,5100,1390,12,12,کردستان
1256,IR.KE,18,پسر,شهر,18217,9564,8653,1390,8,08,کرمان
1257,IR.KJ,18,پسر,شهر,4443,2339,2104,1390,29,29,خراسان جنوبی
1258,IR.KS,18,پسر,شهر,4539,2752,1787,1390,28,28,خراسان شمالی
1259,IR.KV,18,پسر,شهر,37906,18563,19343,1390,9,09,خراسان رضوی
1260,IR.KZ,18,پسر,شهر,33095,17877,15218,1390,6,06,خوزستان
1261,IR.LO,18,پسر,شهر,11110,5901,5209,1390,15,15,لرستان
1262,IR.MK,18,پسر,شهر,9138,5304,3834,1390,0,00,مرکزی
1263,IR.MN,18,پسر,شهر,14136,9197,4939,1390,2,02,مازندران
1264,IR.QM,18,پسر,شهر,10185,5865,4320,1390,25,25,قم
1265,IR.QZ,18,پسر,شهر,7740,4427,3313,1390,26,26,قزوین
1266,IR.SB,18,پسر,شهر,13773,6064,7709,1390,11,11,سیستان و بلوچستان
1267,IR.SM,18,پسر,شهر,4777,3345,1432,1390,20,20,سمنان
1268,IR.TH,18,پسر,شهر,86559,49458,37101,1390,23,23,تهران
1269,IR.WA,18,پسر,شهر,18995,10324,8671,1390,4,04,آذربایجان غربی
1270,IR.YA,18,پسر,شهر,7961,4772,3189,1390,21,21,یزد
1271,IR.ZA,18,پسر,شهر,5961,3714,2247,1390,19,19,زنجان
